song_title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
jealous,Cast of Zoey’s Extraordinary Playlist,spotify:track:5bxkOQTxwGygiEUciHnIiO,0.648,0.75,7,-3.4539999999999997,1,0.0906,0.0198,2.95e-06,0.11599999999999999,0.484,93.056,0
the melody within,Kurt Bestor,spotify:track:4b37qBHC4LG1OSOqtt8GPC,0.266,0.188,5,-11.718,1,0.0347,0.9229999999999999,4.1e-06,0.12,0.134,87.14399999999999,1
through the roof n' underground (feat. eugene hütz),Gogol Bordello,spotify:track:0DORr5qERyz7c7oH3u28q7,0.41200000000000003,0.428,0,-10.635,1,0.0397,0.43799999999999994,2.4e-06,0.0778,0.677,98.038,1
walk hard,John C. Reilly,spotify:track:1ti7FlOjQV7ZmgMjN1M4Oc,0.618,0.779,2,-5.877000000000001,1,0.0472,0.17300000000000001,0.0325,0.307,0.474,96.75399999999999,0
guilty as charged,John C. Reilly,spotify:track:7Fegy4P9imqvQHPDKAK4BY,0.588,0.605,8,-6.849,1,0.0638,0.327,0.13,0.129,0.764,80.12100000000001,0
leave me burning,Carlton Hayes,spotify:track:6f8xewYcUrTJD9saFBfYdQ,0.387,0.605,5,-8.321,1,0.0315,0.14400000000000002,0.000147,0.27899999999999997,0.188,138.769,1
since god invented girls,Elton John,spotify:track:0agGbBdOQuH2qIsVzL6Hao,0.501,0.493,8,-9.651,1,0.0271,0.32799999999999996,0.0,0.162,0.10300000000000001,68.41199999999999,1
what is love (metal version),UMC,spotify:track:4ZYlBuZZw3eiZwvc6SbQoW,0.536,0.9329999999999999,1,-5.321000000000001,1,0.0663,0.0009609999999999999,0.0019,0.276,0.54,123.839,0
diamonds - acoustic dance sessions,Yori,spotify:track:0rtItw1Gs6BvTvNppLD7FU,0.722,0.514,0,-13.198,0,0.033,0.823,0.00488,0.10300000000000001,0.618,94.01,1
only girl (in the world),Lola Rhodes,spotify:track:0cgu69vaxW8IBiSEfXo8dZ,0.5489999999999999,0.147,6,-12.579,0,0.032,0.8690000000000001,0.0,0.111,0.0846,105.97200000000001,1
neon moon - with kacey musgraves,Brooks & Dunn,spotify:track:3lVPtkNFoIyPPGVdNri4VH,0.645,0.552,3,-7.622999999999999,1,0.033,0.16699999999999998,2.33e-05,0.0718,0.214,102.881,1
"your song - from ""moulin rouge"" soundtrack",Ewan McGregor,spotify:track:1rDklEm1rIKphZ7EvWinHm,0.27699999999999997,0.331,5,-9.292,1,0.0373,0.515,6.26e-05,0.111,0.256,133.233,1
"shame - 12"" disco mix","Evelyn ""Champagne"" King",spotify:track:0QewO59ixTHz3bsa4mRHup,0.7170000000000001,0.8170000000000001,11,-9.187999999999999,0,0.0415,0.00945,0.0263,0.134,0.893,134.49200000000002,0
your song,Ellie Goulding,spotify:track:2mN9PvVZX0thvOclMwQAju,0.48,0.195,10,-11.952,1,0.0313,0.9359999999999999,0.000762,0.18,0.41100000000000003,133.563,1
puttin' on the ritz,Taco,spotify:track:1taGkdO3DQsNRIQrarhVvc,0.7979999999999999,0.292,0,-17.112000000000002,1,0.0777,0.152,0.00101,0.185,0.812,98.65299999999999,1
major tom,Shiny Toy Guns,spotify:track:6MQdIVpcXuaa9QpuCd33ei,0.637,0.79,10,-6.776,0,0.0383,0.0458,0.0041,0.249,0.607,164.822,0
run,Leona Lewis,spotify:track:4hrAKlxfblnG7llBEEX7TR,0.285,0.462,5,-6.166,0,0.0291,0.428,5.61e-06,0.122,0.0923,142.365,1
somewhere to hide,Shiny Toy Guns,spotify:track:0ustKbONSPtdPBlmC1r0kP,0.5489999999999999,0.747,11,-5.74,0,0.0433,2.8499999999999998e-05,0.000131,0.111,0.21600000000000003,124.956,0
because of you,Kelly Clarkson,spotify:track:3f3omU8n47Mqyab5nCaGyT,0.583,0.584,5,-5.362,0,0.0314,0.254,0.0,0.12300000000000001,0.136,140.039,0
rabbit run,Eminem,spotify:track:30KKYkJ0lonfKI2eaLACnZ,0.563,0.8420000000000001,6,-3.639,0,0.319,0.0026,0.0,0.16,0.336,95.39200000000001,0
be my lover,La Bouche,spotify:track:7FoUzKTSQp25oe32pY9z5p,0.669,0.941,1,-5.765,0,0.0313,0.0012900000000000001,4.2999999999999995e-06,0.8859999999999999,0.841,134.809,0
hypnotized - krabbe remix,Oliver Koletzki & Fran,spotify:track:1qZ6Yt6Mbas8IjDtvo9QQz,0.7929999999999999,0.674,7,-9.213,1,0.0397,0.0072299999999999994,0.7340000000000001,0.20600000000000002,0.8320000000000001,123.061,2
"touch me i'm going to scream, pt. 2",My Morning Jacket,spotify:track:5x4Tv2PICzkwkixYuSmbYX,0.6759999999999999,0.35200000000000004,2,-10.238999999999999,0,0.0345,0.129,0.28300000000000003,0.11,0.49200000000000005,121.43799999999999,1
"always with me, always with you",Joe Satriani,spotify:track:0NNep3grWO95CVGp04gMM4,0.575,0.295,11,-12.584000000000001,1,0.0326,0.484,0.703,0.0639,0.39399999999999996,144.366,2
rät,Penelope Scott,spotify:track:25z6kpmIwkCUqk2IORrJ5v,0.591,0.45,5,-13.290999999999999,0,0.26,0.312,0.00011599999999999999,0.147,0.304,144.201,1
best i ever had (grey sky morning),Vertical Horizon,spotify:track:2EVNYzHWebyLvKxPX6Ozt8,0.429,0.565,6,-7.274,1,0.025,0.0142,3.72e-06,0.10099999999999999,0.192,85.71600000000001,1
2young,Stop Light Observations,spotify:track:0YYYnjGL5VV9thEHIaGU4h,0.7040000000000001,0.66,2,-7.6979999999999995,1,0.0437,0.11800000000000001,0.00372,0.389,0.469,155.085,0
san francisco,The Mowgli's,spotify:track:5RRWirYSE08FPKD6Mx4v0V,0.307,0.847,11,-4.215,1,0.0551,0.0215,0.0,0.0783,0.34,93.072,0
love me right,Amber Mark,spotify:track:2xWVD6aecDSHroyPVVcPpa,0.53,0.525,5,-6.767,0,0.0522,0.0842,2.11e-05,0.109,0.231,179.94400000000002,0
higher ground,Jonathan Murrill,spotify:track:7cTMGTptPgTTALJ5riQL9W,0.49700000000000005,0.654,1,-6.645,0,0.0324,0.0209,0.00044,0.0322,0.319,83.12700000000001,0
50 ways to say goodbye,Train,spotify:track:2NniAhAtkRACaMeYt48xlD,0.591,0.935,6,-2.6639999999999997,1,0.0478,0.00028399999999999996,0.000278,0.142,0.736,140.043,0
kissing you,Keith Washington,spotify:track:6LqiE1yBBf9IuTxaTpTyiF,0.494,0.495,7,-8.855,1,0.0312,0.184,0.0,0.127,0.233,126.515,1
another day in paradise,Saxtribution,spotify:track:62ecwMJuFVg9rjT0sT6jug,0.606,0.414,5,-8.94,0,0.0346,0.5329999999999999,0.263,0.0642,0.585,203.673,1
circles,Post Malone,spotify:track:21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,0
lo que siento,Cuco,spotify:track:3oyf4dalm17kzTE8LJDbgR,0.326,0.685,10,-5.5760000000000005,1,0.179,0.503,0.0,0.42700000000000005,0.409,86.882,0
world in my eyes - cicada mix,Depeche Mode,spotify:track:43fsHnjiJFWSCp2S5dMCxA,0.7490000000000001,0.831,8,-5.3260000000000005,1,0.0412,0.000721,0.35,0.10099999999999999,0.848,124.985,0
ghost - talul remix,HRRSN,spotify:track:73Q3tXy90jJf0PwfQ0MPP9,0.723,0.812,9,-8.736,1,0.0468,0.00607,0.7170000000000001,0.0436,0.135,122.021,2
la grange,ZZ Top,spotify:track:060SIy6PC30dMWw6wI6292,0.469,0.532,9,-15.665999999999999,0,0.0609,0.0128,0.125,0.11800000000000001,0.52,160.914,1
"lovin', touchin', squeezin'",Journey,spotify:track:0VQ0n5gMgJLNixG8BfWBT5,0.40299999999999997,0.644,2,-8.607999999999999,1,0.0439,0.0991,0.00017900000000000001,0.231,0.7140000000000001,211.27,0
girl - remastered 2009,The Beatles,spotify:track:6tQvjqDIK9GXWIC6mejms8,0.6990000000000001,0.294,5,-13.205,0,0.0294,0.5870000000000001,0.0,0.11699999999999999,0.893,96.615,1
everybody knows,Leonard Cohen,spotify:track:60s0QWaOZ2UTzqdIHBCt3x,0.785,0.457,1,-13.827,0,0.0273,0.643,2.57e-06,0.172,0.6920000000000001,104.205,1
feel alright,Poolside,spotify:track:1kZklN5swy3NGwOf5NTICP,0.604,0.794,4,-5.58,0,0.0394,0.006959999999999999,0.121,0.067,0.863,105.992,0
we're good,Dua Lipa,spotify:track:1diS6nkxMQc3wwC4G1j0bh,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,0
all my life,K-Ci & JoJo,spotify:track:5GorFaKkP2mLREQvhSblIg,0.629,0.511,1,-8.651,1,0.0326,0.114,3.91e-06,0.0588,0.18100000000000002,128.03799999999998,1
the rubberband man,The Spinners,spotify:track:4Q5HmyNvQHlfylzGY7V3Wr,0.81,0.536,10,-11.573,1,0.0583,0.466,0.00074,0.0401,0.9570000000000001,97.311,1
what is love (feat. tears & marble) - original mix,Pretty Pink,spotify:track:291qm9lMrGJaLbnJDPjS4b,0.805,0.41600000000000004,1,-7.559,0,0.0789,0.0259,0.172,0.142,0.535,122.012,0
dancing in the moonlight,King Harvest,spotify:track:7ufDF5ePKsnxYgP0DAZoZE,0.657,0.435,10,-15.707,1,0.0552,0.7390000000000001,0.0,0.16699999999999998,0.7709999999999999,135.975,1
"hungry eyes - from ""dirty dancing"" soundtrack",Eric Carmen,spotify:track:31H6au3jhblhr6MMJiXnCq,0.7120000000000001,0.5489999999999999,5,-9.484,1,0.0254,0.011000000000000001,0.0,0.11800000000000001,0.552,109.882,0
eye nyam nam 'a' mensuro - henrik schwarz blend,Ebo Taylor,spotify:track:797j1JpCJrMKKy4DH2FO2u,0.7609999999999999,0.626,5,-12.635,1,0.0421,0.0174,0.629,0.0879,0.7120000000000001,124.027,2
let's stick together,Bryan Ferry,spotify:track:6y4FVJwf09ssxuRnlEgXkp,0.785,0.892,9,-4.71,1,0.0356,0.0711,0.0005099999999999999,0.113,0.9740000000000001,120.115,0
opportunities (let's make lots of money),Pet Shop Boys,spotify:track:0apB2QDN7ZrE91yDmw5JsY,0.652,0.812,0,-10.578,0,0.0356,0.0957,0.00137,0.0391,0.703,120.27,0
left hand free,alt-J,spotify:track:4iEOVEULZRvmzYSZY2ViKN,0.6970000000000001,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,0
redbone,Peter Kings,spotify:track:3cmFuSkdJ5L3mNLZou8GtN,0.852,0.298,5,-14.770999999999999,0,0.293,0.326,0.0,0.145,0.506,80.078,1
montero (call me by your name),Lil Nas X,spotify:track:67BtfxlNbhBmCDR2L2l8qd,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.81799999999998,0
finale (can't wait to see what you do next),AJR,spotify:track:2wPL8Vh6lZ0DLaAw1N7Caj,0.539,0.517,5,-6.999,1,0.0272,0.0956,0.0,0.111,0.408,82.98700000000001,1
in the end - mellen gi remix,Tommee Profitt,spotify:track:5rAUZy2eDdegBxUVYxePK2,0.618,0.611,7,-6.654,0,0.11,0.47700000000000004,0.0333,0.162,0.22399999999999998,88.07,1
tomorrow we fight,Tommee Profitt,spotify:track:5qIswLybSuwnkcKHYsclPN,0.534,0.501,3,-4.805,0,0.0354,0.127,0.000522,0.0601,0.35200000000000004,124.92,0
noble blood,Tommee Profitt,spotify:track:18ceulV4cK1NGMfrwJiyOz,0.359,0.768,4,-6.186,0,0.0363,0.28800000000000003,0.0547,0.125,0.0771,179.988,0
ordinaryish people (feat. blue man group),AJR,spotify:track:3sBdf3nxnEC9e2GcdP9d3j,0.627,0.64,8,-7.312,1,0.175,0.0604,5.52e-06,0.125,0.831,179.81900000000002,0
wake me up - mellen gi remix,Tommee Profitt,spotify:track:0lesTJjdRpQF2hierSP7Nk,0.71,0.369,10,-9.072000000000001,1,0.0457,0.264,0.00025499999999999996,0.11699999999999999,0.0731,132.019,1
party like its 1929,Tape Five,spotify:track:1lzk3VCIOQPoom0FgcLbg7,0.713,0.858,1,-5.075,1,0.0325,0.0411,4.22e-06,0.855,0.883,134.03,0
young forever,JAY-Z,spotify:track:35srNkJVToAzYiZzron1FY,0.637,0.69,9,-3.214,0,0.0693,0.41700000000000004,0.0,0.21100000000000002,0.10300000000000001,140.329,0
light - goslo remix,San Holo,spotify:track:1SltT96uaxy887m1psaZZ0,0.531,0.6679999999999999,9,-4.486000000000001,1,0.042,0.102,0.0,0.218,0.161,118.806,0
come along,Cosmo Sheldrake,spotify:track:4hs0ol9UoDjDzuT3LHgaFQ,0.5760000000000001,0.623,0,-5.928,0,0.061,0.753,0.0126,0.20600000000000002,0.17600000000000002,97.896,1
lose my love (feat. gallant & felix cartal),Sad Money,spotify:track:079HrlFdPl6mFM8FN9kXF6,0.7879999999999999,0.7979999999999999,9,-5.954,0,0.149,0.00613,0.00426,0.297,0.895,124.976,0
dákiti,Frank Lima Violinist,spotify:track:0KpbS0GFu8XHXQ63YcltZE,0.7070000000000001,0.498,4,-13.215,0,0.0566,0.871,0.914,0.0935,0.109,110.024,2
house of the rising sun,Audiomachine,spotify:track:3KWU60ms2hmZeIDkyzllM3,0.183,0.715,2,-7.4239999999999995,0,0.0928,0.006940000000000001,0.0687,0.1,0.147,83.78299999999999,0
somewhere out there,Peter Hollens,spotify:track:4SNEybGkvdDvEEb4GkjtRn,0.233,0.409,2,-4.811,1,0.0315,0.6990000000000001,0.0,0.107,0.177,75.23899999999999,1
just say,Nine One One,spotify:track:3rHhEJPRVZWSEPmlNOLoAm,0.424,0.336,4,-11.932,1,0.0463,0.628,0.00032,0.0802,0.136,132.243,1
when the devil calls (drumstep),Blues Saraceno,spotify:track:0JodxZZWfbtOHpDPuI3F91,0.537,0.75,1,-7.122000000000001,0,0.0538,0.228,0.0,0.156,0.335,168.1,0
devil's playground,The Rigs,spotify:track:3WdHywW5eesvHX9pj5z8eT,0.41,0.496,9,-10.22,0,0.0376,0.332,1.17e-05,0.114,0.45399999999999996,71.105,1
i'd do anything for love (but i won't do that) - single edit,Meat Loaf,spotify:track:391CwgcBxvUHmEKda2b5In,0.419,0.672,2,-6.353,1,0.092,0.623,0.0,0.41200000000000003,0.304,105.212,1
school's out,Alice Cooper,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.6759999999999999,0.34700000000000003,134.364,0
blood in the water,KSHMR,spotify:track:4jM545c2DEKT78TYRSSzIr,0.45,0.733,2,-6.2379999999999995,1,0.0605,0.0779,0.413,0.14,0.147,120.01899999999999,2
stairway to heaven,London Philharmonic Orchestra,spotify:track:0aoTpQt7w3y3qwx029PTNN,0.146,0.0957,9,-20.822,0,0.0393,0.917,0.8290000000000001,0.0601,0.0369,139.514,2
folsom prison blues,Johnny Cash,spotify:track:0Avmi9t3sOcaGSs1DSbgDg,0.754,0.54,5,-8.326,1,0.0266,0.691,7.509999999999998e-05,0.0868,0.79,101.738,1
everybody knows,Sigrid,spotify:track:34b3PCTLUISY153eb2F72k,0.6559999999999999,0.225,7,-11.777000000000001,1,0.0313,0.6409999999999999,6.32e-05,0.10099999999999999,0.156,106.023,1
everybody knows,John Legend,spotify:track:7qzxYfznGcwVUemSxhwCZY,0.609,0.541,8,-5.457999999999999,1,0.0287,0.00495,0.0,0.105,0.455,89.97,0
can't help falling in love - dark,Tommee Profitt,spotify:track:1xErKvTvMqszpokp8Mr3Mq,0.18600000000000003,0.51,8,-5.952999999999999,1,0.0568,0.0997,0.0353,0.067,0.2,199.928,0
the night the lights went out in georgia - eric kupper remix,Reba McEntire,spotify:track:3CCx4xeyrZQTONz6MvURaX,0.5760000000000001,0.9309999999999999,0,-5.983,1,0.0335,0.00198,0.455,0.0678,0.841,129.975,0
chains - remix,Nick Jonas,spotify:track:3ehS7brEPi3Pc8yitrFdbG,0.504,0.674,0,-5.824,0,0.0622,0.0247,0.0,0.0757,0.0991,76.847,0
cold heart - pnau remix,Elton John,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,0.7959999999999999,0.7979999999999999,1,-6.312,1,0.0317,0.034,4.1899999999999995e-05,0.0952,0.9420000000000001,116.03200000000001,0
everything that i want,MAVV,spotify:track:1A2rlbdSXZWyPXkEm3AXK5,0.635,0.516,3,-8.677,1,0.0341,0.125,0.0,0.12,0.127,114.074,1
the loophole,Garfunkel and Oates,spotify:track:6B89ADIwxCw60PHZN6Kdp4,0.569,0.36700000000000005,5,-5.178,1,0.0878,0.862,0.000155,0.337,0.823,169.768,1
major tom (coming home) - adam k & soha radio edit,Shiny Toy Guns,spotify:track:7nXXIXFSyDDPlfzCW9bdAa,0.732,0.764,10,-6.502999999999999,0,0.0631,0.162,0.34600000000000003,0.322,0.685,132.019,0
the wreck of the edmund fitzgerald,Gordon Lightfoot,spotify:track:536L9C0N7vhYdibCJx3cI2,0.308,0.376,4,-15.24,1,0.0626,0.11599999999999999,2.52e-06,0.166,0.158,186.047,1
